PARTICIPANT ID,PRESENT2015,EVENT DISTANCE,AGE CATAGORY,SEX CATAGORY,TIME
4678,,,,,
4679,,,,,
4680,1,42,45,1,03:55:42
4681,1,42,50,1,05:46:41
4682,1,42,40,1,04:06:43
4683,,,,,
4684,,,,,
4685,,,,,
4686,1,42,30,1,04:04:09
4687,,,,,
4688,,,,,
4689,1,42,35,0,04:45:00
4690,1,42,45,1,04:11:35
4691,1,42,45,0,05:38:28
4692,1,42,40,0,04:26:45
4693,1,42,45,0,04:30:34
4694,,,,,
4695,,,,,
4696,,,,,
4697,,,,,
4698,1,21,40,0,02:12:31
4699,1,42,18,0,03:26:51
4700,,,,,
4701,1,42,35,1,05:12:22
4702,1,21,45,0,02:21:52
4703,,,,,
4704,,,,,
4705,,,,,
4706,,,,,
4707,,,,,
4708,,,,,
4709,,,,,
4710,,,,,
4711,,,,,
4712,1,21,25,0,03:02:53
4713,1,42,50,1,05:26:31
4714,1,42,55,1,05:19:00
4715,,,,,
4716,1,21,40,1,01:51:57
4717,1,42,25,0,05:07:13
4718,,,,,
4719,,,,,
4720,,,,,
4721,,,,,
4722,1,42,55,1,03:59:21
4723,,,,,
4724,1,42,45,1,03:58:10
4725,1,42,55,1,06:08:29
4726,,,,,
4727,1,42,30,0,05:18:50
4728,,,,,
4729,,,,,
4730,1,42,40,0,05:10:51
4731,1,42,30,1,05:41:16
4732,1,42,30,1,03:46:10
4733,,,,,
4734,1,42,50,1,04:22:39
4735,,,,,
4736,1,21,40,1,01:41:32
4737,,,,,
4738,1,42,35,0,04:13:22
4739,,,,,
4740,,,,,
4741,1,42,40,1,04:05:43
4742,1,42,45,0,05:41:38
4743,1,21,30,0,02:49:27
4744,,,,,
4745,1,42,25,1,05:24:29
4746,1,1,13,0,00:05:49
4747,,,,,
4748,,,,,
4749,1,42,50,0,06:39:39
4750,,,,,
4751,,,,,
4752,1,42,40,1,04:26:07
4753,,,,,
4754,1,1,13,0,00:07:13
4755,,,,,
4756,1,21,50,1,01:57:04
4757,,,,,
4758,,,,,
4759,1,42,35,0,05:34:37
4760,1,42,40,1,03:52:29
4761,,,,,
4762,1,21,25,1,02:25:08
4763,1,42,60,1,03:31:09
4764,1,42,18,1,04:08:27
4765,,,,,
4766,1,42,25,1,05:09:21
4767,,,,,
4768,1,42,55,1,04:43:07
4769,,,,,
4770,,,,,
4771,1,42,35,1,04:29:25
4772,,,,,
4773,,,,,
4774,,,,,
4775,,,,,
4776,,,,,
4777,,,,,
4778,,,,,
4779,1,42,50,1,05:47:15
4780,,,,,
4781,1,42,30,1,04:08:42
4782,,,,,
4783,1,42,18,0,03:35:25
4784,,,,,
4785,,,,,
4786,1,42,18,1,05:13:58
4787,1,42,40,1,04:04:07
4788,,,,,
4789,,,,,
4790,1,42,40,1,06:16:46
4791,1,10,30,0,01:10:52
4792,,,,,
4793,,,,,
4794,,,,,
4795,,,,,
4796,1,42,30,1,03:51:37
4797,1,42,40,0,05:55:17
4798,1,21,45,1,01:50:35
4799,,,,,
4800,1,21,35,1,01:42:56
4801,,,,,
4802,,,,,
4803,,,,,
4804,,,,,
4805,,,,,
4806,,,,,
4807,1,42,50,1,04:14:36
4808,,,,,
4809,1,10,30,0,01:07:06
4810,,,,,
4811,,,,,
4812,1,42,25,1,04:19:11
4813,1,42,30,1,-1
4814,,,,,
4815,,,,,
4816,1,42,35,0,05:31:24
4817,,,,,
4818,1,10,30,1,01:15:12
4819,1,42,35,1,02:56:50
4820,1,21,50,1,02:40:05
4821,,,,,
4822,1,21,45,1,02:59:44
4823,,,,,
4824,1,21,40,0,02:10:28
4825,,,,,
4826,,,,,
4827,,,,,
4828,,,,,
4829,1,21,25,0,03:00:56
4830,,,,,
4831,,,,,
4832,,,,,
4833,,,,,
4834,,,,,
4835,1,21,25,1,01:24:12
4836,,,,,
4837,,,,,
4838,,,,,
4839,,,,,
4840,,,,,
4841,,,,,
4842,1,21,30,1,02:42:35
4843,,,,,
4844,1,42,40,1,03:33:41
4845,1,21,50,0,02:41:48
4846,,,,,
4847,,,,,
4848,1,42,40,1,03:48:38
4849,,,,,
4850,1,21,45,1,01:38:11
4851,1,42,35,1,03:47:39
4852,1,42,25,0,03:56:53
4853,,,,,
4854,,,,,
4855,,,,,
4856,1,21,60,1,03:53:07
4857,,,,,
4858,,,,,
4859,,,,,
4860,,,,,
4861,,,,,
4862,1,21,,,01:44:56
4863,,,,,
4864,1,21,25,1,03:31:42
4865,,,,,
4866,1,42,45,1,03:24:26
4867,,,,,
4868,,,,,
4869,,,,,
4870,,,,,
4871,,,,,
4872,1,42,30,1,03:56:58
4873,1,42,40,1,04:56:18
4874,,,,,
4875,,,,,
4876,,,,,
4877,,,,,
4878,1,42,25,1,04:07:27
4879,,,,,
4880,,,,,
4881,,,,,
4882,,,,,
4883,1,42,25,0,06:22:05
4884,1,42,18,1,03:48:10
4885,1,21,40,1,01:37:46
4886,1,42,35,1,05:07:34
4887,1,42,30,1,03:50:29
4888,1,42,45,1,05:41:28
4889,1,42,35,1,03:53:02
4890,1,10,15,1,00:51:10
4891,,,,,
4892,,,,,
4893,,,,,
4894,1,42,35,1,03:24:18
4895,1,42,40,0,06:48:40
4896,1,42,50,0,04:42:29
4897,,,,,
4898,1,21,45,1,02:24:23
4899,1,42,40,1,03:47:07
4900,1,10,25,0,01:04:02
4901,1,42,50,0,04:57:26
4902,1,21,50,1,02:35:36
4903,1,42,45,0,04:22:57
4904,,,,,
4905,1,42,25,0,05:07:11
4906,1,21,30,1,01:43:48
4907,,,,,
4908,,,,,
4909,,,,,
4910,1,42,30,1,-1
4911,,,,,
4912,,,,,
4913,,,,,
4914,,,,,
4915,1,42,50,1,04:26:35
4916,,,,,
4917,,,,,
4918,1,21,35,0,02:19:49
4919,,,,,
4920,1,21,35,0,01:58:53
4921,1,10,55,1,01:06:47
4922,1,42,25,1,03:43:20
4923,,,,,
4924,1,42,25,1,03:33:13
4925,,,,,
4926,1,42,30,1,04:03:13
4927,,,,,
4928,,,,,
4929,1,21,45,1,02:39:00
4930,1,42,40,1,05:11:09
4931,1,42,25,1,03:38:10
4932,1,42,25,1,04:47:57
4933,1,42,40,0,05:40:34
4934,,,,,
4935,,,,,
4936,1,42,18,1,04:58:51
4937,,,,,
4938,1,42,55,1,04:35:49
4939,,,,,
4940,,,,,
4941,,,,,
4942,1,42,30,1,03:53:09
4943,1,42,45,0,06:31:43
4944,,,,,
4945,,,,,
4946,,,,,
4947,1,21,30,1,01:50:42
4948,1,42,40,0,05:34:54
4949,,,,,
4950,1,21,35,0,03:42:10
4951,,,,,
4952,,,,,
4953,1,42,40,1,-1
4954,1,42,40,1,03:35:03
4955,,,,,
4956,1,1,13,1,00:07:21
4957,,,,,
4958,,,,,
4959,,,,,
4960,1,42,30,0,03:29:30
4961,,,,,
4962,1,21,45,1,01:58:35
4963,,,,,
4964,,,,,
4965,1,42,18,1,02:54:38
4966,1,42,35,1,05:17:19
4967,,,,,
4968,,,,,
4969,,,,,
4970,,,,,
4971,1,42,25,1,03:54:18
4972,,,,,
4973,1,42,35,0,04:03:16
4974,,,,,
4975,1,42,35,1,04:11:51
4976,1,42,45,1,04:06:02
4977,,,,,
4978,,,,,
4979,,,,,
4980,,,,,
4981,1,42,30,0,05:03:35
4982,,,,,
4983,,,,,
4984,1,42,40,1,05:58:23
4985,,,,,
4986,1,5,50,1,00:38:12
4987,,,,,
4988,,,,,
4989,1,42,60,1,03:57:40
4990,1,42,25,1,03:04:01
4991,1,42,25,1,04:21:30
4992,,,,,
4993,,,,,
4994,1,10,55,0,01:06:52
4995,,,,,
4996,1,42,45,1,04:11:25
4997,,,,,
4998,1,42,55,1,06:22:10
4999,,,,,
5000,1,42,35,1,04:15:16
5001,,,,,
5002,,,,,
5003,,,,,
5004,1,42,60,1,05:28:26
5005,,,,,
5006,,,,,
5007,,,,,
5008,1,10,40,1,01:01:16
5009,1,21,45,1,02:28:26
5010,1,21,45,0,03:33:23
5011,1,42,18,0,05:33:45
5012,,,,,
5013,1,21,40,0,04:43:04
5014,,,,,
5015,,,,,
5016,,,,,
5017,,,,,
5018,,,,,
5019,,,,,
5020,,,,,
5021,,,,,
5022,,,,,
5023,1,42,45,1,03:56:44
5024,,,,,
5025,,,,,
5026,1,42,25,1,04:51:37
5027,1,42,30,0,04:59:24
5028,,,,,
5029,,,,,
5030,,,,,
5031,,,,,
5032,,,,,
5033,1,42,45,1,04:13:59
5034,,,,,
5035,,,,,
5036,1,42,18,1,05:34:31
5037,,,,,
5038,,,,,
5039,,,,,
5040,1,42,55,1,04:32:56
5041,,,,,
5042,1,42,40,1,07:02:16
5043,1,21,50,1,02:18:02
5044,,,,,
5045,1,42,15,1,03:59:38
5046,,,,,
5047,,,,,
5048,1,42,30,1,04:46:43
5049,,,,,
5050,1,42,45,1,04:49:03
5051,,,,,
5052,,,,,
5053,1,42,35,1,04:05:03
5054,,,,,
5055,1,42,35,1,04:31:24
5056,1,21,50,0,02:47:57
5057,,,,,
5058,1,42,30,1,04:56:40
5059,,,,,
5060,1,21,40,1,03:03:09
5061,,,,,
5062,,,,,
5063,1,42,35,1,04:06:36
5064,1,42,40,0,03:32:37
5065,,,,,
5066,1,42,40,1,03:25:02
5067,1,42,25,0,06:00:57
5068,1,42,30,1,06:14:28
5069,,,,,
5070,,,,,
5071,1,42,35,1,-1
5072,,,,,
5073,1,21,45,0,01:58:59
5074,,,,,
5075,1,42,50,1,06:33:56
5076,,,,,
5077,1,42,18,1,04:18:47
5078,1,42,18,0,04:51:07
5079,,,,,
5080,1,42,18,1,06:53:42
5081,1,21,35,0,02:50:30
5082,,,,,
5083,,,,,
5084,,,,,
5085,1,42,40,0,04:22:56
5086,1,42,35,1,04:34:15
5087,1,42,40,0,05:17:56
5088,,,,,
5089,1,21,18,1,01:49:53
5090,,,,,
5091,,,,,
5092,,,,,
5093,,,,,
5094,1,21,30,0,03:41:42
5095,1,42,30,1,04:19:26
5096,,,,,
5097,,,,,
5098,,,,,
5099,,,,,
5100,,,,,
5101,,,,,
5102,,,,,
5103,1,42,35,1,06:14:21
5104,,,,,
5105,1,42,30,0,03:33:25
5106,1,42,30,0,04:38:58
5107,1,42,45,1,04:01:13
5108,1,42,30,1,04:58:14
5109,,,,,
5110,,,,,
5111,,,,,
5112,,,,,
5113,,,,,
5114,1,42,45,0,05:16:15
5115,,,,,
5116,1,42,70,1,05:59:39
5117,1,42,30,1,03:11:30
5118,1,42,45,1,04:15:56
5119,,,,,
5120,1,42,25,0,03:59:52
5121,,,,,
5122,,,,,
5123,1,21,35,0,02:35:11
5124,1,42,30,1,05:35:41
5125,1,21,40,1,01:31:28
5126,1,21,50,1,01:47:44
5127,,,,,
5128,,,,,
5129,,,,,
5130,1,42,35,1,03:29:28
5131,1,42,35,0,04:05:02
5132,1,42,45,1,04:01:10
5133,1,42,40,0,05:03:25
5134,1,42,30,1,05:24:25
5135,1,42,55,1,04:39:42
5136,,,,,
5137,,,,,
5138,1,42,50,0,05:24:57
5139,,,,,
5140,1,21,50,1,02:01:55
5141,1,42,40,1,03:15:03
5142,,,,,
5143,1,42,35,1,-1
5144,1,42,25,1,05:05:35
5145,,,,,
5146,1,42,18,1,04:02:38
5147,1,42,40,1,04:45:41
5148,,,,,
5149,,,,,
5150,1,42,30,1,03:56:18
5151,,,,,
5152,,,,,
5153,1,42,35,0,05:25:48
5154,,,,,
5155,,,,,
5156,1,42,40,1,02:55:10
5157,1,42,35,1,03:29:18
5158,,,,,
5159,1,21,55,1,02:13:20
5160,,,,,
5161,,,,,
5162,,,,,
5163,1,21,45,0,03:13:20
5164,,,,,
5165,1,21,45,1,01:37:25
5166,,,,,
5167,1,5,12,1,00:20:55
5168,1,42,35,1,05:20:25
5169,1,21,45,0,03:01:39
5170,,,,,
5171,1,42,40,0,06:53:50
5172,1,42,35,1,04:03:09
5173,,,,,
5174,,,,,
5175,1,42,25,0,05:37:43
5176,1,21,50,1,02:21:17
5177,1,42,40,1,05:00:47
5178,1,42,40,1,03:30:50
5179,1,42,25,0,04:18:48
5180,,,,,
5181,,,,,
5182,1,42,25,1,-1
5183,1,21,55,1,02:54:09
5184,,,,,
5185,1,42,30,1,04:52:03
5186,,,,,
5187,,,,,
5188,,,,,
5189,,,,,
5190,1,21,35,1,01:50:04
5191,1,42,30,0,05:02:38
5192,,,,,
5193,1,42,35,1,05:00:12
5194,1,21,35,1,01:54:15
5195,,,,,
5196,,,,,
5197,,,,,
5198,,,,,
5199,1,42,35,1,03:25:19
5200,,,,,
5201,1,42,55,1,04:07:47
5202,1,21,45,1,02:46:08
5203,1,42,35,1,04:32:33
5204,,,,,
5205,,,,,
5206,,,,,
5207,1,42,45,1,03:23:56
5208,,,,,
5209,,,,,
5210,1,42,40,1,03:56:16
5211,,,,,
5212,1,21,55,1,03:18:04
5213,1,21,35,0,01:52:12
5214,,,,,
5215,1,21,45,1,03:25:02
5216,1,42,25,1,-1
5217,,,,,
5218,,,,,
5219,,,,,
5220,1,42,40,1,03:54:05
5221,1,42,30,1,04:49:16
5222,,,,,
5223,1,42,35,0,05:36:04
5224,1,42,50,0,05:28:07
5225,1,21,45,1,01:41:06
5226,,,,,
5227,,,,,
5228,,,,,
5229,1,21,35,1,01:43:59
5230,1,42,40,1,05:56:45
5231,,,,,
5232,,,,,
5233,,,,,
5234,1,42,35,1,04:16:43
5235,,,,,
5236,1,21,35,1,01:32:34
5237,,,,,
5238,1,42,35,1,04:07:21
5239,1,21,35,0,01:53:16
5240,,,,,
5241,,,,,
5242,,,,,
5243,1,42,35,1,03:11:58
5244,,,,,
5245,,,,,
5246,1,21,50,1,02:59:46
5247,,,,,
5248,1,1,7,1,00:06:46
5249,1,42,35,1,03:36:49
5250,1,42,25,0,05:10:39
5251,,,,,
5252,,,,,
5253,,,,,
5254,,,,,
5255,1,42,40,0,03:27:17
5256,1,42,35,1,03:57:32
5257,,,,,
5258,1,42,50,0,06:23:14
5259,1,42,18,1,04:55:15
5260,,,,,
5261,,,,,
5262,1,21,35,1,02:46:57
5263,1,42,40,1,05:18:08
5264,,,,,
5265,,,,,
5266,,,,,
5267,1,42,25,0,05:17:17
5268,1,21,35,1,01:28:01
5269,,,,,
5270,,,,,
5271,,,,,
5272,,,,,
5273,1,42,55,1,04:18:06
5274,,,,,
5275,1,42,30,0,05:22:37
5276,1,42,45,1,04:55:29
5277,1,42,40,1,03:51:33
5278,1,42,25,0,05:01:33
5279,1,21,45,0,02:13:48
5280,1,42,30,0,04:44:34
5281,,,,,
5282,,,,,
5283,1,42,45,0,05:22:21
5284,,,,,
5285,,,,,
5286,1,21,40,1,02:24:30
5287,,,,,
5288,1,42,45,0,04:39:35
5289,,,,,
5290,,,,,
5291,1,21,40,1,01:51:33
5292,,,,,
5293,,,,,
5294,1,21,35,1,01:57:31
5295,1,42,25,1,03:10:53
5296,1,42,,,04:25:09
5297,,,,,
5298,1,42,40,0,05:25:17
5299,,,,,
5300,,,,,
5301,1,42,35,1,03:58:41
5302,,,,,
5303,1,21,60,1,02:37:39
5304,,,,,
5305,1,42,30,1,03:18:43
5306,,,,,
5307,1,42,30,1,04:44:08
5308,,,,,
5309,1,42,35,1,02:52:23
5310,1,21,55,1,02:05:44
5311,1,42,55,1,04:36:48
5312,1,42,35,0,03:26:42
5313,,,,,
5314,,,,,
5315,,,,,
5316,1,42,45,0,04:06:40
5317,1,42,40,1,-1
5318,1,21,35,1,01:48:52
5319,,,,,
5320,,,,,
5321,1,21,35,1,02:59:27
5322,,,,,
5323,,,,,
5324,1,21,50,0,03:46:20
5325,,,,,
5326,1,42,40,1,04:35:35
5327,,,,,
5328,1,42,18,0,03:31:47
5329,1,42,50,1,05:32:35
5330,,,,,
5331,,,,,
5332,,,,,
5333,1,42,40,1,05:36:28
5334,1,42,25,1,03:27:41
5335,1,42,25,0,05:24:59
5336,1,42,50,1,03:15:01
5337,,,,,
5338,,,,,
5339,1,42,30,1,06:52:16
5340,,,,,
5341,1,21,55,1,02:15:23
5342,1,42,18,1,05:07:46
5343,,,,,
5344,,,,,
5345,1,42,30,1,03:52:32
5346,1,42,40,1,05:48:56
5347,1,42,70,1,05:15:48
5348,1,10,25,1,00:49:00
5349,1,42,45,1,04:15:02
5350,,,,,
5351,,,,,
5352,,,,,
5353,1,42,40,1,05:23:56
5354,1,42,70,1,05:02:09
5355,,,,,
5356,1,42,25,0,04:44:48
5357,,,,,
5358,,,,,
5359,,,,,
5360,,,,,
5361,,,,,
5362,1,42,45,0,04:37:20
5363,1,21,55,1,02:03:28
5364,,,,,
5365,1,42,30,1,03:54:47
5366,,,,,
5367,,,,,
5368,,,,,
5369,1,42,35,1,03:40:42
5370,1,21,45,1,02:22:55
5371,1,42,40,0,06:09:54
5372,,,,,
5373,,,,,
5374,,,,,
5375,1,42,40,1,04:29:32
5376,1,42,60,1,05:50:04
5377,,,,,
5378,1,10,18,0,01:09:36
5379,,,,,
5380,1,21,40,1,02:10:00
5381,,,,,
5382,1,42,30,0,04:42:14
5383,,,,,
5384,,,,,
5385,,,,,
5386,1,42,15,1,04:29:25
5387,,,,,
5388,,,,,
5389,,,,,
5390,1,42,40,1,03:49:29
5391,,,,,
5392,,,,,
5393,1,42,18,0,06:00:28
5394,,,,,
5395,,,,,
5396,,,,,
5397,,,,,
5398,1,42,45,0,04:41:45
5399,1,21,45,0,02:59:18
5400,1,42,30,0,04:16:16
5401,1,21,50,1,03:33:31
5402,1,42,35,1,05:31:35
5403,,,,,
5404,,,,,
5405,,,,,
5406,1,42,35,1,04:14:21
5407,1,42,50,1,04:22:39
5408,,,,,
5409,,,,,
5410,,,,,
5411,1,21,25,1,01:56:17
5412,,,,,
5413,1,42,35,0,04:19:05
5414,,,,,
5415,1,21,40,1,02:25:08
5416,1,10,30,1,00:59:29
5417,1,21,40,1,02:39:11
5418,,,,,
5419,1,42,35,0,04:32:34
5420,,,,,
5421,1,42,40,0,05:49:33
5422,,,,,
5423,,,,,
5424,1,42,40,1,04:23:15
5425,1,42,40,1,06:54:25
5426,1,42,45,1,03:20:43
5427,,,,,
5428,1,42,35,0,05:21:58
5429,1,42,50,0,05:35:23
5430,,,,,
5431,1,21,40,1,02:00:46
5432,1,21,30,1,02:12:24
5433,1,42,25,1,04:22:49
5434,,,,,
5435,1,42,18,1,03:49:07
5436,1,42,35,1,05:25:44
5437,1,42,45,1,03:37:12
5438,1,42,45,0,05:09:38
5439,1,42,35,1,03:38:28
5440,,,,,
5441,,,,,
5442,,,,,
5443,,,,,
5444,,,,,
5445,1,42,45,1,06:23:19
5446,,,,,
5447,,,,,
5448,,,,,
5449,1,21,25,1,06:58:23
5450,,,,,
5451,1,42,40,1,04:42:15
5452,,,,,
5453,,,,,
5454,,,,,
5455,1,21,55,1,02:10:59
5456,,,,,
5457,1,21,35,1,01:18:21
5458,1,10,35,1,00:50:14
5459,,,,,
5460,,,,,
5461,1,42,18,1,05:34:50
5462,,,,,
5463,,,,,
5464,,,,,
5465,1,42,25,0,05:00:12
5466,,,,,
5467,1,21,30,1,02:42:44
5468,,,,,
5469,1,10,35,0,01:02:24
5470,1,42,40,1,06:28:22
5471,,,,,
5472,1,21,45,1,03:01:08
5473,,,,,
5474,1,42,45,1,04:11:46
5475,1,42,18,1,03:57:08
5476,1,21,35,0,01:41:57
5477,1,42,25,0,04:15:26
5478,1,42,25,0,04:26:45
5479,,,,,
5480,,,,,
5481,,,,,
5482,,,,,
5483,,,,,
5484,,,,,
5485,,,,,
5486,,,,,
5487,1,21,30,1,02:02:41
5488,,,,,
5489,,,,,
5490,,,,,
5491,1,42,40,1,05:25:14
5492,1,42,18,1,06:08:06
5493,,,,,
5494,,,,,
5495,1,42,50,0,04:30:02
5496,,,,,
5497,,,,,
5498,,,,,
5499,,,,,
5500,,,,,
5501,1,42,30,1,03:35:32
5502,,,,,
5503,1,21,40,1,02:47:22
5504,1,21,40,0,02:08:49
5505,,,,,
5506,,,,,
5507,1,42,40,0,04:48:36
5508,,,,,
5509,,,,,
5510,,,,,
5511,1,21,55,1,02:33:12
5512,1,42,30,1,04:44:21
5513,,,,,
5514,1,42,25,1,03:29:43
5515,,,,,
5516,,,,,
5517,,,,,
5518,,,,,
5519,1,42,50,1,05:19:20
5520,1,42,35,1,05:12:35
5521,,,,,
5522,1,21,35,0,02:28:37
5523,,,,,
5524,1,42,25,1,04:55:05
5525,,,,,
5526,1,21,45,1,02:08:06
5527,,,,,
5528,1,42,55,1,-1
5529,,,,,
5530,,,,,
5531,1,21,18,0,03:11:27
5532,,,,,
5533,1,42,18,0,05:28:46
5534,,,,,
5535,1,42,25,0,03:45:15
5536,,,,,
5537,1,21,35,1,01:44:32
5538,1,42,40,1,04:18:42
5539,1,21,30,0,01:30:50
5540,,,,,
5541,1,42,40,1,04:15:47
5542,1,42,45,1,03:48:48
5543,1,42,35,1,05:23:04
5544,1,42,40,0,04:01:50
5545,1,21,30,1,01:48:12
5546,,,,,
5547,1,21,45,1,02:31:18
5548,1,21,35,1,01:35:57
5549,1,5,55,1,00:42:28
5550,,,,,
5551,1,21,40,1,01:57:54
5552,,,,,
5553,1,42,35,1,03:55:12
5554,1,42,30,0,05:26:50
5555,,,,,
5556,,,,,
5557,,,,,
5558,1,21,40,1,01:41:28
5559,,,,,
5560,1,42,40,1,04:11:24
5561,,,,,
5562,,,,,
5563,,,,,
5564,,,,,
5565,1,42,30,1,03:22:30
5566,,,,,
5567,,,,,
5568,1,21,30,0,02:11:21
5569,1,5,40,0,01:15:14
5570,,,,,
5571,,,,,
5572,,,,,
5573,,,,,
5574,,,,,
5575,,,,,
5576,1,42,40,0,06:02:38
5577,,,,,
5578,1,42,35,1,04:09:56
5579,,,,,
5580,1,21,40,1,01:39:05
5581,,,,,
5582,1,42,40,0,06:00:13
5583,1,42,30,0,04:54:03
5584,,,,,
5585,,,,,
5586,1,42,40,1,03:56:00
5587,1,5,45,0,00:38:26
5588,,,,,
5589,1,42,50,1,03:46:21
5590,1,42,18,1,04:03:15
5591,,,,,
5592,1,42,40,1,04:34:32
5593,1,42,30,1,03:55:50
5594,,,,,
5595,1,42,40,0,05:39:23
5596,1,42,35,1,04:38:51
5597,1,42,18,1,03:40:21
5598,1,42,40,1,03:33:17
5599,1,42,18,1,03:19:50
5600,,,,,
5601,,,,,
5602,,,,,
5603,1,42,60,1,04:11:12
5604,1,42,40,1,03:49:00
5605,1,42,35,0,04:11:41
5606,,,,,
5607,,,,,
5608,,,,,
5609,,,,,
5610,,,,,
5611,1,21,40,1,02:25:40
5612,,,,,
5613,1,21,40,1,01:59:09
5614,1,42,35,0,04:22:44
5615,,,,,
5616,1,42,25,1,04:13:32
5617,1,42,25,1,04:17:53
5618,,,,,
5619,1,21,55,1,01:49:47
5620,,,,,
5621,1,42,35,1,05:26:29
5622,1,42,40,1,04:46:42
5623,,,,,
5624,,,,,
5625,1,21,30,1,01:30:37
5626,,,,,
5627,1,42,45,0,04:35:52
5628,1,42,50,1,04:41:38
5629,,,,,
5630,,,,,
5631,1,21,40,1,02:58:55
5632,,,,,
5633,1,42,18,0,05:30:23
5634,,,,,
5635,,,,,
5636,1,42,45,0,05:18:10
5637,1,42,35,1,04:42:00
5638,,,,,
5639,1,42,25,0,04:48:22
5640,1,42,55,1,07:00:02
5641,,,,,
5642,,,,,
5643,,,,,
5644,,,,,
5645,1,42,50,1,03:50:00
5646,1,42,35,1,04:01:13
5647,1,42,25,1,-1
5648,1,42,30,1,03:49:23
5649,,,,,
5650,1,21,30,1,02:32:23
5651,1,42,50,1,03:59:23
5652,1,42,18,1,06:03:56
5653,1,42,40,1,04:19:05
5654,1,42,30,1,04:28:41
5655,,,,,
5656,,,,,
5657,,,,,
5658,,,,,
5659,,,,,
5660,,,,,
5661,,,,,
5662,1,42,50,1,04:36:04
5663,,,,,
5664,1,42,45,1,04:09:08
5665,1,21,60,1,01:55:31
5666,,,,,
5667,1,21,18,0,02:01:03
5668,1,5,50,1,00:28:02
5669,,,,,
5670,,,,,
5671,,,,,
5672,1,10,30,1,00:49:02
5673,,,,,
5674,,,,,
5675,1,42,40,1,04:29:13
5676,,,,,
5677,1,42,18,0,04:54:42
5678,1,42,35,1,03:28:56
5679,1,42,25,0,04:40:17
5680,1,42,35,1,05:53:15
5681,,,,,
5682,,,,,
5683,1,10,40,0,01:29:35
5684,,,,,
5685,,,,,
5686,,,,,
5687,1,42,35,1,03:21:00
5688,,,,,
5689,1,21,45,0,02:29:02
5690,1,42,30,0,05:03:47
5691,1,42,18,1,05:13:38
5692,,,,,
5693,1,21,35,1,01:44:29
5694,,,,,
5695,,,,,
5696,,,,,
5697,,,,,
5698,,,,,
5699,,,,,
5700,,,,,
5701,1,42,35,0,05:14:52
5702,,,,,
5703,1,42,25,0,05:57:42
5704,1,42,35,1,06:59:43
5705,,,,,
5706,,,,,
5707,1,21,25,0,01:52:18
5708,,,,,
5709,1,42,30,1,03:36:18
5710,1,42,25,1,05:44:14
5711,1,21,45,1,01:56:29
5712,,,,,
5713,1,42,18,1,03:57:00
5714,,,,,
5715,1,42,25,1,05:15:29
5716,,,,,
5717,,,,,
5718,1,42,55,1,03:07:45
5719,,,,,
5720,1,42,18,1,03:58:35
5721,1,42,25,0,05:41:15
5722,,,,,
5723,1,42,40,0,03:45:39
5724,1,5,40,1,00:44:26
5725,,,,,
5726,1,42,25,1,03:37:04
5727,,,,,
5728,,,,,
5729,,,,,
5730,,,,,
5731,1,21,25,0,02:49:39
5732,,,,,
5733,,,,,
5734,,,,,
5735,,,,,
5736,,,,,
5737,,,,,
5738,1,21,35,1,02:18:16
5739,1,42,30,0,04:07:37
5740,,,,,
5741,1,42,35,1,04:21:15
5742,1,42,18,1,04:11:32
5743,,,,,
5744,,,,,
5745,1,42,30,1,05:12:31
5746,1,10,55,1,00:56:32
5747,,,,,
5748,,,,,
5749,1,42,50,1,05:42:42
5750,,,,,
5751,1,42,30,1,03:57:06
5752,1,21,40,0,02:17:55
5753,1,21,60,0,02:50:08
5754,,,,,
5755,,,,,
5756,,,,,
5757,1,21,40,1,02:26:31
5758,1,42,50,1,04:53:22
5759,,,,,
5760,,,,,
5761,1,42,55,1,04:54:58
5762,,,,,
5763,1,42,45,1,04:37:02
5764,1,42,30,1,03:46:17
5765,1,42,35,1,03:56:21
5766,1,21,35,0,01:57:56
5767,1,42,40,1,03:40:50
5768,,,,,
5769,1,42,55,1,04:27:18
5770,,,,,
5771,,,,,
5772,1,42,30,1,03:15:32
5773,,,,,
5774,1,42,18,1,06:34:14
5775,,,,,
5776,,,,,
5777,,,,,
5778,1,42,50,1,04:29:03
5779,1,42,60,1,06:42:17
5780,,,,,
5781,1,42,40,1,04:47:38
5782,,,,,
5783,1,42,65,1,04:00:48
5784,,,,,
5785,,,,,
5786,,,,,
5787,,,,,
5788,1,42,50,0,04:26:33
5789,,,,,
5790,,,,,
5791,1,42,25,1,03:21:26
5792,1,42,35,1,04:30:34
5793,,,,,
5794,,,,,
5795,,,,,
5796,,,,,
5797,1,42,35,1,04:31:31
5798,1,21,45,1,03:23:19
5799,,,,,
5800,1,42,50,1,04:31:35
5801,1,21,30,1,01:59:54
5802,1,21,18,1,02:57:21
5803,,,,,
5804,,,,,
5805,1,42,35,0,06:20:01
5806,,,,,
5807,1,42,35,1,03:33:22
5808,1,42,40,1,03:07:57
5809,,,,,
5810,,,,,
5811,,,,,
5812,,,,,
5813,,,,,
5814,1,5,40,1,00:24:07
5815,,,,,
5816,,,,,
5817,1,21,45,0,02:00:21
5818,1,42,50,1,03:55:38
5819,1,42,45,1,03:54:49
5820,1,42,60,1,04:18:28
5821,,,,,
5822,,,,,
5823,1,42,25,0,04:04:45
5824,1,42,40,0,04:05:01
5825,1,42,35,1,03:38:04
