PARTICIPANT ID,PRESENT2015,PRESENT2014,PRESENT2013,PRESENT2012,NUMOASIS
4365,0,0,1,0,1
4366,0,0,1,1,2
4367,0,0,1,1,3
4368,0,1,0,0,2
4369,1,0,0,0,0
4370,0,0,1,0,1
4371,0,0,1,0,1
4372,1,0,0,0,0
4373,1,0,0,0,0
4374,1,0,0,0,0
4375,0,0,1,0,1
4376,0,0,0,1,1
4377,1,0,0,0,0
4378,1,0,0,0,0
4379,1,0,0,0,0
4380,0,1,0,0,1
4381,0,0,1,0,1
4382,0,0,1,1,2
4383,0,1,0,0,1
4384,0,0,1,0,1
4385,0,0,1,0,1
4386,0,0,0,0,1
4387,0,0,1,0,2
4388,1,0,0,0,1
4389,1,0,1,0,1
4390,1,0,0,0,0
4391,1,0,0,0,0
4392,0,1,0,0,1
4393,1,0,0,0,0
4394,0,0,0,1,1
4395,0,1,0,0,1
4396,1,0,0,0,0
4397,0,0,0,1,1
4398,1,0,0,0,0
4399,0,0,0,1,1
4400,1,0,0,0,0
4401,0,1,0,0,1
4402,1,0,0,0,0
4403,1,0,0,0,1
4404,1,0,0,0,1
4405,0,0,1,0,2
4406,0,1,1,0,3
4407,1,0,0,0,0
4408,0,0,1,1,2
4409,1,0,0,0,0
4410,0,0,1,0,1
4411,0,0,0,1,1
4412,0,1,0,0,1
4413,0,1,0,0,1
4414,0,0,0,0,1
4415,1,0,0,0,0
4416,1,0,0,0,0
4417,1,1,0,0,1
4418,0,0,0,1,1
4419,1,0,0,0,0
4420,1,1,0,0,1
4421,0,0,0,0,1
4422,0,0,0,1,1
4423,0,0,0,1,1
4424,1,0,0,0,0
4425,0,0,1,0,1
4426,1,0,0,0,0
4427,1,0,0,0,0
4428,1,0,0,0,0
4429,1,0,0,0,0
4430,0,0,0,1,1
4431,1,0,0,0,0
4432,1,0,0,0,0
4433,1,0,0,0,0
4434,0,1,0,0,1
4435,1,0,0,0,0
4436,1,0,0,0,0
4437,1,0,0,0,0
4438,0,1,0,0,1
4439,1,0,0,0,0
4440,0,1,0,0,1
4441,0,0,0,1,1
4442,1,0,1,1,2
4443,0,1,0,0,1
4444,1,0,0,0,0
4445,0,0,1,0,1
4446,0,1,0,0,1
4447,1,0,0,0,0
4448,0,0,0,1,1
4449,0,0,0,1,1
4450,0,0,0,1,1
4451,1,0,0,0,0
4452,0,1,0,0,1
4453,0,1,0,0,1
4454,0,0,1,0,2
4455,0,0,1,0,1
4456,0,1,0,0,1
4457,1,0,0,0,0
4458,0,1,0,0,1
4459,1,0,0,0,0
4460,1,0,0,0,0
4461,1,0,0,0,0
4462,0,1,0,0,1
4463,0,1,0,0,1
4464,1,0,0,0,0
4465,0,0,1,0,1
4466,1,0,0,1,2
4467,0,0,0,1,1
4468,0,1,0,0,1
4469,0,0,1,0,1
4470,0,1,1,0,2
4471,0,0,1,0,1
4472,0,1,0,0,1
4473,0,1,0,0,1
4474,0,0,0,1,2
4475,1,0,0,0,0
4476,0,1,0,0,1
4477,1,0,0,0,0
4478,1,0,0,0,0
4479,0,0,1,0,1
4480,0,0,1,0,1
4481,1,0,0,0,0
4482,1,0,0,0,0
4483,1,0,0,0,0
4484,1,0,0,1,1
4485,1,0,0,0,0
4486,1,0,0,0,0
4487,0,1,0,1,3
4488,1,0,0,0,0
4489,0,0,1,0,1
4490,0,0,0,1,1
4491,1,0,0,0,0
4492,1,0,1,1,2
4493,0,1,1,1,3
4494,0,1,0,0,2
4495,1,0,0,0,0
4496,1,1,0,0,1
4497,0,0,1,0,1
4498,1,0,0,0,0
4499,1,0,0,0,0
4500,1,0,0,0,0
4501,0,1,0,0,1
4502,0,0,1,1,3
4503,1,0,0,0,0
4504,1,0,0,0,0
4505,1,0,0,0,0
4506,1,0,0,0,0
4507,0,0,0,1,1
4508,0,0,1,0,1
4509,0,0,1,0,1
4510,1,0,0,0,0
4511,0,1,0,0,1
4512,1,0,1,0,3
4513,0,0,1,0,1
4514,0,1,0,0,1
4515,0,0,0,1,1
4516,0,0,1,0,1
4517,0,0,0,1,1
4518,0,0,1,1,2
4519,1,0,0,0,0
4520,1,0,0,0,0
4521,1,0,1,1,2
4522,0,0,0,1,2
4523,1,0,0,0,0
4524,1,0,0,0,0
4525,0,1,0,0,1
4526,0,1,0,0,1
4527,0,0,0,1,1
4528,1,0,0,0,0
4529,1,0,0,0,0
4530,1,0,0,0,1
4531,0,1,0,0,1
4532,0,1,0,0,1
4533,1,0,0,0,0
4534,0,0,1,0,1
4535,1,0,0,0,0
4536,0,0,1,0,3
4537,0,1,0,0,1
4538,1,0,0,0,0
4539,1,0,0,0,0
4540,0,0,1,0,3
4541,1,0,0,0,0
4542,1,0,0,0,0
4543,0,0,1,0,2
4544,1,0,0,0,0
4545,0,1,0,0,1
4546,0,0,0,0,1
4547,1,0,0,0,0
4548,1,0,1,1,2
4549,1,0,0,0,0
4550,0,0,1,0,2
4551,1,0,0,0,0
4552,1,0,0,0,0
4553,0,1,0,0,1
4554,1,1,0,0,1
4555,1,0,0,0,0
4556,1,0,0,0,0
4557,0,0,0,1,2
4558,1,0,0,0,0
4559,1,0,0,0,2
4560,1,1,1,1,3
4561,0,0,1,0,1
4562,0,0,0,1,1
4563,1,0,0,0,0
4564,0,0,0,1,2
4565,0,0,0,1,1
4566,1,0,0,0,0
4567,1,1,0,0,1
4568,1,0,1,1,2
4569,1,0,0,0,0
4570,0,0,1,0,1
4571,1,0,0,0,0
4572,1,0,0,0,2
4573,0,0,1,0,1
4574,0,1,0,0,1
4575,1,0,0,0,0
4576,0,1,0,0,2
4577,0,1,0,0,1
4578,0,0,0,1,1
4579,0,1,0,0,1
4580,1,0,0,0,0
4581,0,1,0,0,1
4582,0,0,0,1,1
4583,1,0,0,0,0
4584,1,0,0,0,0
4585,1,0,0,0,0
4586,0,0,0,1,1
4587,1,0,0,0,0
4588,1,0,0,0,0
4589,1,0,0,0,0
4590,0,0,1,0,1
4591,0,0,0,1,1
4592,0,0,0,1,1
4593,0,0,0,1,1
4594,0,1,0,0,1
4595,0,0,1,0,2
4596,1,0,0,0,0
4597,1,0,0,0,0
4598,1,0,0,0,0
4599,0,1,1,1,3
4600,1,0,0,0,4
4601,1,0,0,0,0
4602,1,0,0,0,0
4603,0,0,1,1,2
4604,1,0,0,0,0
4605,0,0,1,0,1
4606,1,0,0,0,0
4607,0,0,0,1,1
4608,0,1,0,0,1
4609,1,0,0,0,0
4610,0,1,0,0,1
4611,1,0,0,0,0
4612,0,0,1,0,1
4613,0,1,0,0,1
4614,0,1,0,0,1
4615,1,0,0,0,0
4616,1,0,0,0,0
4617,1,0,0,0,0
4618,0,1,0,0,1
4619,0,0,1,0,1
4620,0,0,1,0,2
4621,1,0,0,0,0
4622,1,0,0,0,0
4623,0,1,0,0,1
4624,0,1,0,0,1
4625,0,1,0,0,1
4626,1,0,0,0,0
4627,0,1,0,0,1
4628,1,0,0,0,0
4629,0,1,0,0,1
4630,1,0,0,0,0
4631,0,0,1,1,2
4632,1,0,0,0,0
4633,0,1,0,0,1
4634,1,0,0,0,0
4635,1,0,0,0,0
4636,1,0,0,0,1
4637,1,0,1,0,1
4638,1,0,0,0,0
4639,1,0,0,0,2
4640,1,0,0,0,0
4641,0,1,0,0,1
4642,0,0,0,0,1
4643,0,0,1,0,1
4644,1,0,0,1,1
4645,0,0,1,0,2
4646,0,1,0,0,1
4647,1,0,0,0,0
4648,1,0,0,0,0
4649,1,0,0,0,0
4650,0,1,0,0,1
4651,0,1,0,0,1
4652,1,0,0,0,0
4653,1,0,0,0,0
4654,1,0,0,0,0
4655,0,0,1,0,1
4656,1,0,0,0,0
4657,0,1,0,0,1
4658,1,0,0,0,0
4659,0,1,0,0,1
4660,0,1,0,0,1
4661,0,0,0,1,2
4662,0,1,0,0,1
4663,0,1,0,0,1
4664,0,1,0,0,1
4665,0,0,0,1,1
4666,0,0,1,0,1
4667,0,0,0,0,1
4668,1,0,0,0,0
4669,1,0,0,0,0
4670,0,0,0,1,1
4671,0,0,1,0,1
4672,0,0,0,1,1
4673,0,1,0,0,1
4674,1,1,1,1,3
4675,0,0,1,0,1
4676,1,0,0,0,0
4677,0,1,0,0,1
4678,0,0,0,1,1
4679,0,1,0,0,1
4680,1,0,0,0,0
4681,1,0,0,0,0
4682,1,1,0,0,3
4683,0,0,1,0,1
4684,0,0,1,0,1
4685,0,1,0,0,2
4686,1,0,0,0,0
4687,0,0,0,0,1
4688,0,0,1,0,1
4689,1,0,0,0,0
4690,1,0,0,0,0
4691,1,0,0,0,0
4692,1,0,0,0,0
4693,1,0,0,0,1
4694,0,0,0,1,2
4695,0,1,0,0,1
4696,0,0,1,0,2
4697,0,0,0,1,1
4698,1,0,0,0,0
4699,1,0,0,0,0
4700,0,1,0,0,2
4701,1,0,0,0,0
4702,1,0,0,0,0
4703,0,0,1,0,1
4704,0,1,0,0,1
4705,0,1,0,0,1
4706,0,1,0,0,1
4707,0,1,0,0,1
4708,0,1,0,0,1
4709,0,1,0,0,1
4710,0,0,1,0,1
4711,0,0,0,1,1
4712,1,1,1,0,2
4713,1,1,0,0,2
4714,1,0,0,0,0
4715,0,1,0,0,2
4716,1,0,0,0,0
4717,1,0,0,0,0
4718,0,0,1,0,1
4719,0,1,0,0,1
4720,0,0,1,0,1
4721,0,0,0,1,1
4722,1,0,0,0,0
4723,0,0,1,0,2
4724,1,0,0,0,0
4725,1,0,0,0,0
4726,0,0,1,0,1
4727,1,0,0,0,0
4728,0,0,1,0,1
4729,0,0,1,0,1
4730,1,0,0,0,0
4731,1,0,0,0,0
4732,1,0,0,0,0
4733,0,0,0,1,1
4734,1,1,1,0,2
4735,0,1,0,0,1
4736,1,0,0,0,0
4737,0,1,0,0,1
4738,1,0,0,0,0
4739,0,0,1,0,1
4740,0,0,1,0,1
4741,1,0,0,0,0
4742,1,0,0,0,0
4743,1,0,0,0,0
4744,0,0,1,0,1
4745,1,0,0,0,0
4746,1,0,0,0,0
4747,0,1,1,1,3
4748,0,0,1,1,2
4749,1,0,0,0,0
4750,0,1,0,0,1
4751,0,1,0,0,2
4752,1,0,0,0,0
4753,0,0,0,1,1
4754,1,0,0,0,0
4755,0,0,1,0,1
4756,1,0,0,0,0
4757,0,0,0,1,1
4758,0,0,0,1,2
4759,1,0,0,0,0
4760,1,0,0,0,0
4761,0,0,0,1,1
4762,1,0,0,0,0
4763,1,0,0,0,0
4764,1,0,0,0,0
4765,0,0,0,1,1
4766,1,0,0,0,0
4767,0,0,1,0,1
4768,1,0,0,0,0
4769,0,0,1,0,2
4770,0,1,0,0,1
4771,1,0,0,0,0
4772,0,1,0,0,1
4773,0,1,0,0,1
4774,0,1,1,0,2
4775,0,1,0,0,1
4776,0,1,0,0,1
4777,0,1,1,1,3
4778,0,1,0,0,1
4779,1,0,0,0,0
4780,0,0,0,1,1
4781,1,0,0,0,0
4782,0,0,1,0,1
4783,1,0,0,0,2
4784,0,1,0,0,1
4785,0,1,0,0,1
4786,1,0,0,0,0
4787,1,0,0,0,0
4788,0,1,1,0,2
4789,0,1,0,0,1
4790,1,0,0,0,0
4791,1,0,0,0,0
4792,0,0,0,1,1
4793,0,0,1,0,1
4794,0,0,1,0,2
4795,0,1,0,0,2
4796,1,0,0,0,0
4797,1,0,0,0,0
4798,1,0,0,0,1
4799,0,0,0,1,2
4800,1,0,1,0,2
4801,0,1,0,0,1
4802,0,1,0,0,3
4803,0,0,0,1,2
4804,0,0,1,0,1
4805,0,1,0,0,1
4806,0,0,1,0,1
4807,1,0,0,0,0
4808,0,1,0,0,2
4809,1,0,0,0,0
4810,0,1,0,0,1
4811,0,0,1,0,1
4812,1,0,0,0,0
4813,1,0,0,0,0
4814,0,0,1,0,1
4815,0,1,0,0,2
4816,1,0,0,0,0
4817,0,0,1,0,1
4818,1,0,0,0,0
4819,1,0,0,0,0
4820,1,0,0,0,0
4821,0,1,0,0,1
4822,1,0,0,0,0
4823,0,0,1,0,1
4824,1,0,0,0,0
4825,0,0,0,1,2
4826,0,1,0,0,1
4827,0,1,0,0,1
4828,0,0,0,1,2
4829,1,0,0,0,0
4830,0,0,0,0,1
4831,0,0,1,0,1
4832,0,1,0,0,1
4833,0,1,0,0,1
4834,0,1,1,0,2
4835,1,0,0,0,0
4836,0,1,0,0,1
4837,0,0,1,0,1
4838,0,0,1,0,1
4839,0,1,0,0,1
4840,0,0,0,0,1
4841,0,0,1,0,1
4842,1,0,0,0,0
4843,0,0,1,0,1
4844,1,1,1,1,3
4845,1,0,0,0,0
4846,0,0,0,1,1
4847,0,1,0,0,1
4848,1,0,0,0,0
4849,0,0,0,1,1
4850,1,0,0,0,0
4851,1,0,0,0,0
4852,1,0,0,0,0
4853,0,1,0,0,1
4854,0,0,1,0,2
4855,0,0,1,0,1
4856,1,0,0,0,0
4857,0,0,0,1,1
4858,0,0,1,0,1
4859,0,1,0,0,1
4860,0,0,1,0,2
4861,0,0,0,1,1
4862,1,0,0,0,0
4863,0,0,1,0,1
4864,1,0,0,0,0
4865,0,1,1,0,2
4866,1,0,0,0,0
4867,0,1,0,0,1
4868,0,0,1,0,1
4869,0,1,0,0,1
4870,0,0,1,0,2
4871,0,0,0,1,1
4872,1,0,0,0,0
4873,1,0,0,0,0
4874,0,1,0,0,1
4875,0,1,0,0,1
4876,0,0,1,0,1
4877,0,1,0,0,1
4878,1,0,0,0,0
4879,0,1,0,0,1
4880,0,1,0,0,3
4881,0,1,0,0,1
4882,0,0,1,1,3
4883,1,0,0,0,0
4884,1,0,0,0,0
4885,1,0,1,0,2
4886,1,0,0,0,0
4887,1,0,0,0,0
4888,1,0,0,0,0
4889,1,0,0,0,0
4890,1,0,0,0,1
4891,0,0,0,1,1
4892,0,0,1,0,1
4893,0,1,0,0,1
4894,1,0,0,0,0
4895,1,0,0,0,0
4896,1,0,0,0,0
4897,0,1,0,0,1
4898,1,0,0,0,0
4899,1,0,0,0,1
4900,1,0,0,0,0
4901,1,0,0,0,0
4902,1,0,0,0,0
4903,1,0,0,0,0
4904,0,0,0,1,1
4905,1,0,0,0,0
4906,1,0,0,0,0
4907,0,1,0,0,3
4908,0,0,1,0,1
4909,0,1,0,0,1
4910,1,0,0,0,0
4911,0,0,1,0,2
4912,0,0,0,1,1
4913,0,1,0,0,1
4914,0,0,1,0,2
4915,1,0,0,0,0
4916,0,1,0,0,3
4917,0,0,1,0,1
4918,1,0,0,0,0
4919,0,0,0,1,1
4920,1,1,0,0,2
4921,1,0,0,0,0
4922,1,0,0,1,1
4923,0,0,0,1,3
4924,1,0,0,0,0
4925,0,1,0,0,1
4926,1,1,0,0,2
4927,0,0,1,0,1
4928,0,0,0,1,1
4929,1,0,0,1,1
4930,1,0,0,0,0
4931,1,0,0,0,0
4932,1,0,0,0,0
4933,1,0,0,0,0
4934,0,0,0,1,1
4935,0,0,0,1,2
4936,1,0,0,0,0
4937,0,0,0,1,2
4938,1,0,0,0,0
4939,0,0,1,0,3
4940,0,1,0,0,1
4941,0,0,1,0,2
4942,1,0,0,0,0
4943,1,0,0,0,0
4944,0,1,0,0,1
4945,0,1,0,0,1
4946,0,0,1,0,3
4947,1,0,0,0,0
4948,1,0,0,0,1
4949,0,1,0,0,1
4950,1,0,0,0,0
4951,0,0,0,1,1
4952,0,1,0,0,1
4953,1,0,0,0,0
4954,1,0,0,0,0
4955,0,0,1,0,1
4956,1,0,0,0,0
4957,0,0,1,1,2
4958,0,1,0,0,5
4959,0,0,1,0,1
4960,1,0,0,0,0
4961,0,1,0,0,1
4962,1,0,0,0,0
4963,0,0,1,0,1
4964,0,0,0,1,1
4965,1,1,0,0,1
4966,1,1,0,0,1
4967,0,1,0,0,1
4968,0,0,0,1,1
4969,0,1,0,0,1
4970,0,0,0,1,1
4971,1,0,0,0,0
4972,0,1,0,0,3
4973,1,0,0,0,0
4974,0,0,1,0,1
4975,1,0,0,0,0
4976,1,0,0,0,0
4977,0,1,0,0,1
4978,0,1,0,0,4
4979,0,0,1,0,1
4980,0,0,1,0,1
4981,1,0,0,0,0
4982,0,1,0,0,1
4983,0,0,1,0,1
4984,1,0,0,0,0
4985,0,0,0,1,1
4986,1,0,0,0,0
4987,0,0,0,1,1
4988,0,1,0,0,1
4989,1,0,0,0,0
4990,1,0,0,0,0
4991,1,0,0,0,0
4992,0,0,1,0,1
4993,0,1,0,0,1
4994,1,0,0,0,0
4995,0,1,0,0,1
4996,1,0,0,0,0
4997,0,0,0,1,1
4998,1,0,0,0,0
4999,0,1,0,0,1
5000,1,0,0,0,0
5001,0,0,1,0,1
5002,0,0,1,0,1
5003,0,1,0,0,1
5004,1,0,0,0,0
5005,0,0,1,0,3
5006,0,0,0,0,1
5007,0,0,1,0,1
5008,1,0,0,0,0
5009,1,0,0,0,0
5010,1,0,0,0,1
5011,1,0,0,0,0
5012,0,1,0,0,1
5013,1,1,0,0,1
5014,0,0,1,0,3
5015,0,0,0,1,1
5016,0,0,0,1,1
5017,0,0,1,0,1
5018,0,1,0,0,1
5019,0,0,1,0,1
5020,0,0,0,1,2
5021,0,0,1,0,1
5022,0,0,1,0,1
5023,1,0,0,0,0
5024,0,0,1,0,1
5025,0,0,1,0,2
5026,1,0,0,0,0
5027,1,0,0,0,0
5028,0,0,0,0,1
5029,0,0,0,1,1
5030,0,0,0,0,1
5031,0,0,1,0,1
5032,0,0,0,1,3
5033,1,0,0,0,1
5034,0,0,1,1,2
5035,0,0,1,0,1
5036,1,0,0,0,0
5037,0,0,0,1,1
5038,0,1,0,0,1
5039,0,1,0,0,1
5040,1,0,0,0,0
5041,0,0,0,0,2
5042,1,0,0,0,0
5043,1,0,0,0,0
5044,0,0,0,0,1
5045,1,0,0,0,0
5046,0,0,1,0,2
5047,0,0,0,1,1
5048,1,0,0,0,1
5049,0,1,0,0,1
5050,1,0,0,0,0
5051,0,1,0,0,1
5052,0,0,1,0,2
5053,1,0,0,0,0
5054,0,0,0,1,1
5055,1,0,0,0,0
5056,1,0,0,0,2
5057,0,0,0,1,1
5058,1,0,0,0,0
5059,0,0,1,0,1
5060,1,0,0,0,0
5061,0,1,0,0,1
5062,0,1,0,0,1
5063,1,0,0,0,0
5064,1,0,0,0,0
5065,0,0,0,1,1
5066,1,0,0,0,0
5067,1,0,0,0,0
5068,1,0,0,0,0
5069,0,0,0,1,1
5070,0,0,1,0,1
5071,1,0,0,0,0
5072,0,0,0,1,2
5073,1,1,1,0,2
5074,0,0,0,1,1
5075,1,0,0,0,0
5076,0,0,0,1,1
5077,1,0,0,0,0
5078,1,0,0,0,0
5079,0,0,0,1,3
5080,1,0,0,0,0
5081,1,0,0,0,0
5082,0,0,0,0,3
5083,0,1,0,0,2
5084,0,1,0,0,1
5085,1,0,0,0,0
5086,1,0,0,0,0
5087,1,0,0,0,0
5088,0,0,1,1,2
5089,1,0,0,0,0
5090,0,0,0,1,1
5091,0,0,0,1,1
5092,0,1,0,0,1
5093,0,0,1,0,1
5094,1,0,0,0,0
5095,1,0,0,0,0
5096,0,1,0,0,1
5097,0,0,0,1,1
5098,0,1,0,0,1
5099,0,0,1,0,1
5100,0,0,1,0,2
5101,0,0,1,0,1
5102,0,1,0,0,1
5103,1,0,0,1,1
5104,0,0,0,1,1
5105,1,0,0,0,0
5106,1,0,0,0,0
5107,1,0,0,0,0
5108,1,0,0,0,0
5109,0,1,0,0,1
5110,0,0,0,1,1
5111,0,0,1,0,3
5112,0,0,1,0,2
5113,0,1,0,0,1
5114,1,0,0,0,0
5115,0,1,0,0,1
5116,1,0,0,0,0
5117,1,0,0,0,0
5118,1,1,1,0,2
5119,0,0,1,0,1
5120,1,0,0,0,0
5121,0,1,0,0,1
5122,0,0,1,0,1
5123,1,0,0,0,0
5124,1,0,0,0,0
5125,1,1,0,0,1
5126,1,0,0,0,0
5127,0,1,0,0,1
5128,0,0,1,0,1
5129,0,0,1,0,1
5130,1,0,0,0,0
5131,1,0,1,0,1
5132,1,0,0,1,1
5133,1,0,0,0,0
5134,1,0,0,0,0
5135,1,0,0,0,0
5136,0,0,1,0,1
5137,0,0,1,0,1
5138,1,0,0,0,0
5139,0,0,1,0,2
5140,1,0,0,0,0
5141,1,0,0,0,0
5142,0,0,0,0,2
5143,1,0,0,0,0
5144,1,0,0,0,1
5145,0,1,0,0,1
5146,1,1,0,0,1
5147,1,0,0,0,0
5148,0,0,1,0,1
5149,0,1,0,0,1
5150,1,0,0,0,0
5151,0,0,1,0,1
5152,0,1,0,0,1
5153,1,0,0,0,0
5154,0,0,0,1,1
5155,0,0,1,0,1
5156,1,0,0,0,0
5157,1,0,0,0,0
5158,0,1,0,0,2
5159,1,0,0,0,0
5160,0,0,0,1,2
5161,0,0,0,1,1
5162,0,0,0,1,1
5163,1,0,0,0,0
5164,0,0,1,0,1
5165,1,0,0,0,0
5166,0,1,0,0,1
5167,1,0,0,0,0
5168,1,0,0,0,0
5169,1,0,0,0,0
5170,0,1,0,0,1
5171,1,0,0,0,0
5172,1,0,0,0,0
5173,0,0,1,1,2
5174,0,0,1,0,2
5175,1,0,0,0,0
5176,1,0,1,0,3
5177,1,0,0,0,0
5178,1,0,0,0,0
5179,1,0,0,0,0
5180,0,1,0,0,1
5181,0,0,0,1,1
5182,1,0,0,0,0
5183,1,0,0,1,1
5184,0,1,1,0,2
5185,1,0,0,0,0
5186,0,0,0,1,1
5187,0,1,0,0,1
5188,0,1,0,0,1
5189,0,0,0,1,1
5190,1,0,0,0,0
5191,1,0,0,0,0
5192,0,0,1,0,1
5193,1,0,0,0,0
5194,1,0,0,0,0
5195,0,1,0,0,1
5196,0,1,0,0,3
5197,0,0,0,1,2
5198,0,1,0,0,1
5199,1,0,0,0,0
5200,0,1,0,0,1
5201,1,0,0,0,1
5202,1,0,1,0,3
5203,1,0,0,0,0
5204,0,0,1,0,2
5205,0,0,1,0,2
5206,0,0,0,1,1
5207,1,0,0,0,0
5208,0,0,0,1,1
5209,0,1,0,0,1
5210,1,0,0,0,0
5211,0,0,0,0,1
5212,1,0,0,0,1
5213,1,0,0,0,0
5214,0,1,0,0,1
5215,1,0,0,0,0
5216,1,0,0,0,0
5217,0,1,0,0,1
5218,0,0,0,1,1
5219,0,0,1,0,1
5220,1,0,0,0,0
5221,1,0,0,0,0
5222,0,0,1,0,1
5223,1,0,0,0,1
5224,1,0,0,0,1
5225,1,1,0,0,3
5226,0,0,1,0,1
5227,0,1,0,0,1
5228,0,0,0,1,1
5229,1,0,0,0,1
5230,1,0,0,0,0
5231,0,0,1,0,1
5232,0,0,0,1,1
5233,0,0,0,0,1
5234,1,0,0,0,0
5235,0,1,0,1,2
5236,1,0,0,0,0
5237,0,1,0,0,1
5238,1,0,0,0,0
5239,1,0,0,0,0
5240,0,0,0,1,1
5241,0,1,0,0,1
5242,0,0,1,0,1
5243,1,0,0,0,0
5244,0,0,1,0,1
5245,0,0,1,0,1
5246,1,0,0,0,0
5247,0,0,1,0,1
5248,1,0,0,0,0
5249,1,0,0,0,0
5250,1,0,0,0,0
5251,0,1,0,0,1
5252,0,1,0,0,1
5253,0,0,1,0,1
5254,0,0,0,1,1
5255,1,0,0,0,0
5256,1,0,0,0,0
5257,0,0,0,1,1
5258,1,0,0,0,0
5259,1,0,0,0,0
5260,0,0,1,0,1
5261,0,1,0,0,1
5262,1,0,0,0,0
5263,1,0,0,0,0
5264,0,1,0,0,1
5265,0,1,0,0,2
5266,0,0,1,0,1
5267,1,0,0,0,0
5268,1,0,0,0,0
5269,0,1,1,0,2
5270,0,0,1,0,1
5271,0,1,1,1,3
5272,0,0,1,0,1
5273,1,0,0,0,0
5274,0,1,0,0,1
5275,1,0,0,0,0
5276,1,0,0,0,0
5277,1,0,0,0,0
5278,1,0,0,0,0
5279,1,0,0,0,0
5280,1,0,0,0,0
5281,0,1,0,0,1
5282,0,1,0,0,1
5283,1,0,0,0,0
5284,0,0,0,1,1
5285,0,0,1,0,1
5286,1,0,0,0,1
5287,0,1,0,0,1
5288,1,0,0,0,0
5289,0,0,1,1,3
5290,0,0,0,1,1
5291,1,0,0,1,2
5292,0,0,0,0,2
5293,0,0,0,1,1
5294,1,0,0,0,0
5295,1,1,1,1,3
5296,1,0,0,0,0
5297,0,0,0,1,1
5298,1,0,0,0,0
5299,0,0,1,0,1
5300,0,1,0,0,2
5301,1,0,0,0,1
5302,0,1,0,0,1
5303,1,0,0,0,0
5304,0,0,1,0,1
5305,1,0,0,0,0
5306,0,0,1,0,1
5307,1,0,0,0,1
5308,0,1,0,0,1
5309,1,0,0,0,0
5310,1,0,0,0,0
5311,1,0,1,1,2
5312,1,0,0,0,0
5313,0,0,0,1,1
5314,0,0,0,1,1
5315,0,1,0,0,2
5316,1,0,0,0,0
5317,1,0,0,0,0
5318,1,0,0,0,0
5319,0,1,0,0,3
5320,0,0,0,0,1
5321,1,0,0,0,0
5322,0,0,1,0,1
5323,0,0,0,1,1
5324,1,0,0,0,3
5325,0,1,0,0,2
5326,1,0,0,0,0
5327,0,0,1,0,1
5328,1,0,0,0,0
5329,1,0,0,0,0
5330,0,1,0,0,1
5331,0,1,0,0,3
5332,0,1,0,0,1
5333,1,0,0,0,0
5334,1,0,0,0,0
5335,1,0,0,0,0
5336,1,0,0,0,0
5337,0,0,1,0,1
5338,0,1,0,0,1
5339,1,0,0,0,0
5340,0,1,0,0,1
5341,1,0,0,0,0
5342,1,0,0,0,0
5343,0,0,1,0,1
5344,0,1,0,0,4
5345,1,0,0,0,0
5346,1,0,0,0,0
5347,1,1,0,0,1
5348,1,0,0,0,0
5349,1,0,0,0,0
5350,0,0,1,0,1
5351,0,0,0,0,2
5352,0,0,0,0,1
5353,1,0,0,0,1
5354,1,0,0,0,0
5355,0,0,1,0,1
5356,1,0,0,0,0
5357,0,1,1,0,2
5358,0,1,0,0,1
5359,0,0,1,1,2
5360,0,1,0,0,1
5361,0,1,0,0,1
5362,1,0,0,0,0
5363,1,0,0,0,0
5364,0,1,0,0,1
5365,1,0,0,0,0
5366,0,0,1,0,3
5367,0,1,0,0,2
5368,0,0,0,1,2
5369,1,0,0,0,0
5370,1,0,0,0,0
5371,1,0,0,0,0
5372,0,1,0,0,1
5373,0,0,0,1,1
5374,0,1,1,0,2
5375,1,0,0,0,0
5376,1,0,0,0,0
5377,0,0,1,0,1
5378,1,0,0,0,0
5379,0,0,0,1,1
5380,1,0,0,0,0
5381,0,1,0,0,5
5382,1,0,0,0,0
5383,0,1,0,0,1
5384,0,0,0,0,2
5385,0,0,1,0,1
5386,1,0,0,0,0
5387,0,0,1,1,2
5388,0,1,0,0,1
5389,0,0,0,1,1
5390,1,0,0,0,0
5391,0,1,0,0,1
5392,0,0,1,0,1
5393,1,0,0,0,0
5394,0,1,0,0,1
5395,0,1,0,0,1
5396,0,1,0,0,1
5397,0,0,0,1,2
5398,1,0,0,0,0
5399,1,0,0,0,0
5400,1,0,0,0,0
5401,1,0,0,0,0
5402,1,0,0,0,0
5403,0,0,0,1,1
5404,0,0,1,1,2
5405,0,0,1,0,1
5406,1,0,0,0,0
5407,1,0,0,0,0
5408,0,0,0,1,1
5409,0,1,0,0,2
5410,0,0,0,1,1
5411,1,0,0,0,0
5412,0,1,0,0,1
5413,1,0,0,0,0
5414,0,1,0,0,1
5415,1,1,0,0,2
5416,1,0,0,0,0
5417,1,0,0,0,0
5418,0,1,0,0,1
5419,1,0,0,0,0
5420,0,0,1,0,1
5421,1,0,0,0,0
5422,0,1,0,0,1
5423,0,0,1,0,2
5424,1,0,0,0,0
5425,1,0,0,0,0
5426,1,0,0,0,0
5427,0,0,1,0,1
5428,1,0,0,0,0
5429,1,1,1,1,3
5430,0,0,1,0,1
5431,1,0,0,0,2
5432,1,0,0,0,0
5433,1,0,0,0,0
5434,0,0,0,1,1
5435,1,0,0,0,0
5436,1,0,0,0,0
5437,1,0,0,0,0
